51411	0
51637	0
51881	0
52105	0
52232	0
52333	0
52369	1
52831	0
53006	0
53057	0
53271	0
53473	0
53541	1
53567	1
53609	0
53986	0
54097	0
54120	0
54294	0
54296	0
54338	1
54350	0
54413	0
54437	0
54583	0
54673	0
54744	1
54751	0
54813	0
55206	0
55230	0
55232	0
55374	0
55379	0
55517	0
55551	0
55574	0
55603	0
55967	0
56017	0
56036	0
56187	0
56261	0
56958	0
57704	0
58305	0
58381	0
58552	0
58698	0
58880	1
59436	0
59516	0
59641	0
59780	0
59848	0
60220	0
60604	1
60648	0
60844	0
60995	0
60996	0
61026	1
61244	0
61260	0
61865	1
61906	0
62030	0
62266	0
62584	0
62732	0
62898	0
62928	0
62938	0
62964	0
62981	0
63014	0
63015	0
63037	0
63156	0
63400	0
63408	1
63720	0
63725	0
63839	0
63988	0
64131	0
64151	0
64161	0
64466	0
64557	0
64630	1
64755	0
64909	0
64922	0
64970	0
64972	1
64998	1
65008	0
65023	0
65253	0
65375	1
65475	1
65624	1
65635	0
65658	0
66165	0
66189	0
66334	0
66364	0
66423	0
66451	0
66581	0
66788	0
66878	0
66948	0
67192	0
67273	0
67468	0
67545	0
67982	0
67987	1
68514	0
68525	0
68766	0
68800	0
69012	1
69014	0
69021	0
69037	0
69052	0
69121	0
69289	0
69325	0
69353	0
69571	0
69582	0
69982	0
70121	0
70320	0
70382	1
70434	0
70447	0
70542	0
70546	0
70555	0
70720	0
70984	0
71299	0
71337	0
71346	0
71499	0
71513	0
71836	0
71845	0
71965	0
72194	0
72306	1
72314	0
72449	0
72917	0
72949	0
73174	0
73265	0
73426	0
73532	0
73651	0
73793	0
73906	0
73967	0
74013	0
74044	0
74131	0
74161	0
74241	0
74262	1
74822	0
74838	0
75085	0
75103	0
75211	0
75370	0
75471	0
75684	0
75756	0
75827	0
75957	0
76024	0
76048	0
76145	0
76217	0
76328	0
76497	0
76575	0
76643	1
76654	0
77106	0
77251	0
77358	0
77383	0
77387	0
77478	0
77503	0
77528	0
77532	0
77650	0
77691	1
77820	0
77992	0
78061	0
78075	1
78417	0
78528	0
78678	1
78756	0
78926	0
79015	0
79089	0
79128	0
79179	0
79332	0
79401	1
79531	0
79612	0
79642	1
79858	0
79913	0
79967	0
79995	0
80014	0
80085	0
80117	0
80172	0
80281	0
80600	0
80710	0
80862	0
80866	0
80912	0
81285	1
81339	0
81416	0
81522	0
81641	0
81665	1
81691	0
81699	0
81840	0
81929	0
82148	0
82283	0
82320	0
82414	0
82472	0
82499	0
82609	0
82821	0
83239	1
83272	1
83348	1
83354	0
83416	1
83482	0
83564	0
83673	1
83830	0
83846	0
83944	0
84139	0
84286	1
84314	0
84417	0
84491	0
84561	0
84592	0
84594	0
84972	1
85099	0
85147	1
85286	0
85595	0
85672	0
85702	0
85818	0
85876	0
85897	0
85904	0
86050	0
86157	0
86232	0
86355	0
86367	0
86455	0
86663	0
86811	0
86977	0
87014	0
87237	0
87345	0
87569	0
87572	0
87588	1
87604	1
87628	0
87674	0
87711	0
87849	0
87986	0
88201	0
88241	0
88430	0
88595	0
88722	0
88802	0
89080	0
89500	0
89532	0
89552	0
89574	0
89745	0
89775	0
89790	0
89916	0
89964	0
90131	0
90319	0
90349	0
90615	0
90739	0
90742	0
90794	0
90865	0
91115	0
91187	0
91302	0
91419	0
91519	0
91543	0
91599	0
91757	0
91766	0
91783	0
91814	0
91888	0
92019	0
92112	0
92146	0
92148	0
92183	0
92212	0
92249	0
92267	0
92280	0
92453	0
92519	0
92644	1
92688	0
93053	1
93065	0
93247	0
93321	0
93360	1
93391	0
93499	0
93544	0
93863	0
93868	0
94144	0
94146	0
94260	0
94268	0
94307	0
94401	0
94956	0
94960	0
95026	0
95416	0
95423	0
95469	0
95566	0
95670	1
95685	0
95707	0
95779	0
95787	0
96042	0
96221	1
96391	0
96433	0
96836	0
97177	0
97261	0
97264	0
97326	0
97504	0
97630	0
97903	1
97929	0
98035	0
98044	0
98081	0
98149	0
98169	0
98235	0
98246	0
98375	0
98558	1
98595	0
98670	0
98754	0
98836	0
98872	0
98875	0
99076	0
99077	0
99083	1
99086	0
99091	0
99547	0
99596	0
99746	0
100113	0
100177	1
100275	0
100520	0
100666	0
100674	0
100842	0
100883	0
101031	0
101521	0
101544	0
101772	0
101985	0
102388	0
102436	0
102472	1
102544	0
102561	0
102624	1
102656	0
102705	0
102750	0
102797	0
102873	0
102921	1
102959	0
103364	0
103370	0
103382	0
103644	0
103699	0
103811	0
103916	0
103940	0
104055	1
104381	0
104387	0
104427	0
104474	0
104587	0
104647	0
104720	1
104957	0
105193	1
105301	0
105456	0
105469	0
105504	0
105781	0
106026	0
106052	0
106232	0
106242	0
106417	0
106613	1
106747	1
106804	0
106824	1
106875	0
107048	0
107112	0
107202	0
107342	1
107556	0
107587	0
107601	0
107640	0
107659	1
107846	0
107945	1
108018	0
108051	0
108082	0
108211	0
108230	0
108460	0
108627	0
108784	0
108880	0
108925	0
109048	0
109151	0
109198	0
109379	0
109609	0
109656	0
109827	1
109971	0
110081	0
110169	0
110276	0
110342	0
110407	0
110670	0
110694	0
110945	0
111038	0
111093	0
111097	0
111164	1
111168	1
111193	0
111246	0
111478	1
111694	0
111887	1
111922	0
111989	0
112003	1
112453	0
112560	0
112801	1
113048	0
113739	0
113778	1
114034	1
114643	0
114695	0
114875	0
115041	0
115103	1
115144	0
115511	1
115568	0
115669	0
115983	0
116171	0
116224	0
116375	0
116447	0
116745	0
116780	0
116912	0
117074	0
117291	0
118000	0
118155	0
118440	0
118541	0
118542	0
118567	0
118586	1
118703	0
118780	0
118799	0
118813	0
118938	0
119035	0
119204	0
119338	0
119352	0
119442	0
119514	1
119533	0
119570	1
119813	0
119861	0
119883	0
119887	0
119928	0
120048	1
120144	0
120202	0
120356	0
120623	0
120646	1
120699	0
120815	0
120855	0
120901	0
121010	0
121376	0
121600	0
121988	0
122036	0
122053	0
122297	0
122554	0
122556	0
122696	0
122764	0
122809	0
123160	1
123176	0
123202	0
123229	0
123343	1
123405	0
123541	0
123580	0
123666	0
123738	0
123936	0
123951	0
124182	0
124293	0
124350	0
124777	0
124800	0
124821	0
124840	0
125130	0
125200	0
125368	1
125408	0
125677	0
125853	0
126005	0
126017	0
126226	0
126386	0
126542	0
126597	0
126723	0
126756	0
126841	0
127109	0
127258	0
127364	0
127388	0
127441	0
127462	0
128473	0
128709	1
128761	0
128869	0
129071	1
129176	0
129210	0
129222	0
129353	1
129550	0
129579	0
129692	1
129740	0
129774	0
129788	0
129852	0
129946	0
129986	0
130001	0
130096	0
130174	0
130278	0
130399	0
130413	0
130578	1
130751	0
130963	0
131531	0
131666	0
131714	0
131917	0
131960	0
132015	1
132191	0
132227	0
132275	0
132509	1
132540	0
132615	0
132690	0
132840	0
132856	0
132901	0
132954	1
132993	1
133042	0
133113	0
133448	1
133512	0
133579	0
134075	0
134127	0
134232	0
134275	0
134524	0
134528	1
134771	0
134823	0
134843	1
134854	0
134857	0
134883	0
134901	0
134913	0
134947	0
135034	0
135147	0
135321	0
135525	0
135542	0
135554	0
135568	0
135624	0
136021	0
136055	0
136084	0
136096	0
136110	0
136121	0
136295	0
136356	0
136393	0
136438	0
136447	0
136635	0
136754	1
136809	0
136832	0
136876	0
136905	0
137029	0
137367	0
137368	0
137428	0
137566	0
137604	0
137840	0
137907	0
137943	0
138126	0
138370	0
138371	0
138423	0
138490	1
138885	0
138953	0
139015	0
139114	0
139168	0
139206	0
139287	1
139477	0
139480	0
139487	0
139638	0
139793	0
139829	0
139852	1
139869	0
139902	0
140103	0
140140	0
140236	0
140240	0
140266	0
140643	0
140657	0
140758	0
140918	0
141165	0
141277	0
141363	0
141422	0
141509	0
141591	0
141620	0
141877	0
142406	0
142444	0
142475	0
142808	0
142892	0
142978	0
143220	0
143280	0
143329	0
143593	0
143755	1
143859	0
144082	0
144250	0
144376	0
144455	0
144480	1
144526	0
144563	0
144582	0
144738	1
144771	0
144835	0
144912	0
145153	0
145177	0
145259	0
145483	0
145492	0
145699	0
145741	1
145802	0
145954	0
146116	0
146323	0
146487	0
146491	0
146511	1
146673	0
146684	0
146809	0
146860	0
146909	0
147065	0
147159	0
147228	0
147393	1
147400	0
147638	0
147662	0
147869	0
147977	0
148128	0
148170	0
148211	0
148738	0
148915	0
148927	1
148944	0
149175	0
149192	0
149225	0
149233	0
149336	0
149775	0
149887	0
150359	0
150386	0
150395	0
150477	0
150490	1
150498	0
150528	0
150535	0
150606	0
150730	0
150736	0
150773	1
150827	0
150908	0
150910	0
151074	0
151281	0
151293	1
151649	0
151711	0
151752	0
151818	0
152031	0
152129	0
152130	0
152167	0
152486	0
152515	0
152525	0
152657	1
152684	0
152755	0
152974	0
153003	1
153229	0
153279	0
153310	1
153351	0
153577	1
153585	0
153611	1
153649	0
153790	0
153925	0
154013	0
154121	0
154126	0
154202	0
154237	0
154243	0
154246	0
154269	1
154297	0
154304	0
154482	0
154497	0
154561	0
154587	1
154614	0
154670	0
154678	0
154825	1
155021	0
155125	0
155141	0
155148	0
155205	1
155509	0
155519	0
155631	0
155674	0
155822	0
155850	0
155858	0
155872	0
156266	0
156332	1
156490	0
156703	1
156893	0
156901	0
156935	0
157332	0
157379	0
157587	0
157844	1
157883	1
157984	0
158228	0
158239	0
158305	0
158311	0
158652	0
158758	0
158763	0
159166	0
159214	0
159278	1
159420	0
159478	0
159539	0
159615	0
159618	0
159641	0
159657	0
159684	0
159890	0
159911	0
159968	0
159996	0
160328	0
160412	0
160416	0
160463	1
160674	0
160822	0
160883	0
161035	1
161293	0
161324	0
161374	0
161489	0
161605	0
161634	0
161803	0
161905	1
161922	0
162120	0
162270	0
162394	0
162556	0
163046	0
163112	1
163200	0
163283	0
163337	0
163421	0
163520	0
163587	1
163589	0
163759	0
163870	0
163901	1
163929	1
163982	0
164147	1
164161	0
164248	0
164625	0
164761	0
164859	0
164871	0
164873	0
165129	1
165177	0
165212	0
165317	0
165447	1
165502	0
165528	0
165532	0
165996	1
166099	0
166280	0
166289	0
166349	0
166364	0
166384	0
166402	0
166423	0
166472	1
167060	0
167124	0
167223	0
167250	1
167286	0
167464	0
167573	1
167621	0
167729	0
168178	0
168262	0
168276	0
168468	0
168615	1
168738	0
168826	0
168858	0
168954	0
169133	1
169464	0
169505	0
169514	0
169724	0
169739	0
169817	0
170193	0
170262	0
170270	1
170371	0
170372	0
170416	0
170559	0
170707	1
170725	0
170817	0
170835	0
170962	0
171008	1
171262	0
171326	1
171602	0
171621	0
171877	0
171894	0
171936	0
172001	0
172156	0
172196	0
172394	0
172420	1
172457	1
172514	0
172532	0
172615	0
172801	0
172810	0
172834	0
172997	0
173415	1
173697	0
173700	0
173709	0
173945	0
174074	0
174076	0
174088	0
174099	0
174181	0
174212	1
174310	0
174315	0
174400	0
174521	0
174617	0
174839	0
174901	0
174929	0
175001	0
175058	0
175081	0
175106	0
175187	1
175242	0
175247	0
175275	0
175402	0
175528	1
175812	0
175956	0
176021	1
176109	0
176113	0
176204	0
176297	0
176328	0
176377	0
176485	0
176753	1
176893	1
176971	0
176997	0
177122	0
177125	0
177183	0
177239	0
177301	0
177418	1
177503	0
177589	0
177760	0
177814	0
177901	0
178174	0
178387	0
178475	0
178517	0
178575	0
178603	0
178826	0
178941	0
179048	1
179059	0
179137	0
179395	0
179419	0
179824	0
179833	0
179911	0
179920	0
179990	0
180038	0
180053	0
180137	0
180796	1
180801	0
180802	0
180938	0
180987	0
181132	0
181142	0
181428	0
181618	0
181637	0
181677	0
181829	0
182049	0
182078	0
182142	0
182160	1
182485	0
182629	0
182641	1
182643	0
182748	1
182763	0
182864	0
183173	0
183317	0
183368	1
183504	0
183594	0
183607	0
183612	1
183643	0
183669	0
183693	0
183854	0
184132	0
184278	0
184300	1
184485	0
184632	0
184645	0
184653	0
184680	0
184723	1
184823	0
184972	0
185084	0
185115	0
185477	0
185545	0
185744	0
185825	0
185907	1
185937	0
185969	0
186170	0
186292	0
186365	0
186381	0
186676	0
186793	0
186835	0
186916	0
186974	0
187027	0
187140	0
187142	1
187289	0
187303	0
187343	0
187508	0
188174	0
188219	0
188592	0
188655	0
188687	0
188730	1
188763	0
188764	0
188809	0
188886	0
189101	0
189233	0
189303	0
189338	0
189713	0
189853	1
189888	0
189915	1
189958	0
190009	1
190013	0
190045	0
190076	0
190115	0
190206	0
190223	0
190314	1
190456	0
190764	0
190879	0
191104	0
191168	0
191201	0
191277	0
191396	0
191664	0
191977	0
191993	0
192065	0
192160	0
192258	0
192508	0
192676	0
193038	0
193272	1
193294	1
193352	0
193457	0
193825	0
194137	0
194177	0
194242	0
194393	0
194406	0
194417	0
194444	1
194489	1
194582	1
194708	0
194722	0
195039	0
195104	0
195111	1
195115	0
195290	0
195297	0
195649	0
195737	0
196252	0
196269	1
196328	0
196414	0
196418	0
196459	0
196589	0
196599	0
196879	0
197028	0
197357	0
197419	0
197466	0
197477	0
197500	1
197626	0
197810	0
197936	0
198003	0
198014	0
198428	0
198453	0
198599	0
198709	0
198878	1
199158	0
199235	0
199630	0
199852	0
200102	0
200334	0
200376	0
200469	0
200527	0
200567	0
200575	0
200697	0
200727	0
200728	0
200863	0
201111	1
201167	0
201214	0
201292	0
201526	0
201589	0
201766	0
202051	0
202078	0
202200	0
202235	0
202251	0
202501	0
202571	0
202698	0
202711	0
202806	0
202952	0
202980	0
203054	0
203179	1
203248	0
203390	0
203716	0
203759	1
203895	0
203991	0
204135	0
204277	0
204334	0
204560	1
204688	0
204849	0
205021	0
205144	0
205159	0
205216	0
205348	0
205663	0
205700	0
205754	0
205772	0
206323	0
206341	0
206385	0
206413	0
206496	0
206626	0
206658	0
206679	0
207044	1
207071	0
207129	0
207242	1
207276	1
207285	1
207314	0
207352	0
207805	1
207964	0
207998	1
208434	1
208473	0
208479	1
208582	1
208643	0
208795	0
208801	1
208829	0
208891	0
208972	0
208980	0
209059	0
209137	1
209184	0
209448	0
209498	1
209915	0
209917	0
209949	0
210080	0
210230	0
210311	0
210318	0
210515	0
210914	0
211135	1
211177	0
211391	0
211416	0
211461	1
211512	0
211584	0
211607	0
211965	0
212106	0
212155	0
212278	0
212638	1
213071	0
213317	0
213408	1
213415	0
213442	0
213641	0
213820	1
213831	1
213897	0
213937	0
213984	0
214180	1
214273	0
214397	0
214466	0
214540	0
214551	1
214577	0
214601	1
214683	0
214803	0
214819	0
214859	0
215128	0
215185	0
215226	0
215452	1
215468	0
215554	0
215672	0
215674	0
215745	1
215918	0
215957	0
216218	0
216583	0
216685	0
217234	0
217336	0
217396	0
217529	1
217603	0
217664	1
218000	0
218015	0
218036	0
218099	0
218245	0
218342	1
218469	0
218477	0
218526	0
218531	0
218658	0
218997	0
219020	0
219023	0
219168	0
219404	0
219469	0
219482	1
219600	0
219653	0
219729	0
219787	0
219898	0
219939	0
220119	0
220237	0
220276	0
220434	0
220479	0
220514	0
220721	0
220953	1
221238	0
221255	0
221352	0
221404	0
221713	0
221806	0
221811	0
221934	1
222052	0
222255	0
222336	0
222370	0
222412	0
222457	0
223038	1
223193	0
223250	0
223381	0
223480	0
223527	0
223541	0
223695	0
223756	0
223761	0
223912	0
224154	0
224155	0
224212	0
224256	0
224389	1
224502	0
224655	1
224677	0
224823	0
224836	0
224958	0
224989	0
225272	0
225332	1
225344	0
225414	0
225467	0
225914	0
225926	0
225967	0
226070	0
226174	0
226227	0
226407	0
226445	0
226602	0
226758	0
226969	0
226992	0
227164	0
227403	0
227534	0
227567	0
227585	0
227672	0
227705	0
228168	0
228405	0
228441	0
228472	0
228481	0
228540	0
228629	0
228643	0
228840	0
229246	0
229285	0
229293	1
229297	0
229379	0
229389	0
229511	1
229529	0
229535	0
229707	0
229709	0
230066	0
230134	0
230176	0
230230	0
230233	1
230340	0
230445	0
230451	0
230467	0
230469	0
230522	0
230578	0
230599	0
230754	0
230900	0
230944	0
231627	0
231664	0
231686	0
231828	0
231925	0
232034	0
232235	0
232244	0
232578	0
232591	0
232598	0
232840	0
232863	1
232898	1
233096	0
233121	0
233205	1
233313	1
233392	0
233448	0
233485	0
233534	0
233849	0
233919	0
234054	0
234081	0
234133	0
234346	0
234373	1
234399	0
234505	0
234526	0
234574	0
234892	0
234916	1
235070	1
235171	0
235273	0
235286	1
235298	0
235438	0
235585	0
236095	1
236237	0
236238	0
236277	0
236421	0
236585	0
236717	0
236750	0
236954	0
237205	1
237322	0
237406	1
237504	0
237587	0
237739	0
238016	0
238023	0
238176	0
238183	0
238233	0
238269	1
238646	0
238648	0
238747	0
238874	0
238884	0
238930	0
239059	0
239271	0
239466	0
239552	0
239635	0
239671	0
239842	0
239932	0
240177	0
240237	0
240349	0
240394	0
240447	0
240551	0
240587	0
240618	0
240756	1
240903	0
240960	0
241121	0
241256	0
241259	0
241568	0
241679	0
241741	0
241968	0
241998	1
242094	1
242203	0
242374	0
242442	1
242487	1
242628	0
242682	0
242754	0
242910	0
243061	0
243080	0
243103	0
243379	0
243679	0
243811	0
243843	0
243886	0
243993	0
244003	0
244091	0
244141	0
244303	0
244328	0
244531	0
244607	0
244973	0
245175	0
245234	0
245289	0
245432	0
245497	1
245498	0
245569	0
245590	0
245713	0
245860	0
245876	0
246139	0
246182	1
246430	0
246445	0
246543	0
246648	0
246738	1
246805	0
246825	0
247333	0
247417	0
247428	1
247519	0
247656	0
247915	0
247932	0
247979	0
248311	1
248466	0
248496	0
248503	0
248549	0
248551	1
248654	0
248787	0
248798	0
248877	0
248916	0
249104	1
249445	0
249455	1
249481	1
249509	0
249536	0
249559	0
249838	0
249880	1
249915	0
250177	0
250413	0
250453	0
250537	0
250568	1
250580	0
250618	0
250667	0
250802	0
250833	0
250937	0
250963	0
251134	0
251157	0
251179	0
251247	1
251368	0
251377	0
251416	0
251496	1
251582	0
251733	0
251828	0
251926	0
251945	0
252002	1
252101	0
252225	0
252316	0
252374	0
252556	0
252735	0
253075	0
253183	0
253294	0
253664	0
253844	0
253864	0
253872	1
254250	0
254382	0
254390	0
254452	0
254952	0
255011	0
255221	0
255309	0
255365	0
255406	0
255655	0
255946	0
255975	0
256060	0
256090	0
256235	0
256310	0
256339	1
256392	0
256448	0
256521	0
256577	0
256803	0
256897	0
256906	0
257069	0
257182	0
257296	0
257338	0
257479	0
257746	0
257790	0
257840	0
257943	0
258017	0
258122	1
258344	0
258432	0
258554	0
258602	1
258631	0
258636	0
258844	0
258861	0
258901	0
258943	0
259151	0
259328	0
259332	0
259406	0
259416	0
259444	0
259582	1
259583	0
259598	0
259783	0
259819	0
259891	0
260007	0
260065	0
260321	0
260461	0
260486	0
260846	0
260944	0
260996	0
261087	0
261116	0
261123	0
261193	0
261257	0
261401	0
261989	0
262079	0
262395	0
262446	1
262456	0
262545	0
262651	0
262829	0
262847	1
263013	0
263073	0
263130	0
263418	0
263428	0
263837	0
263953	0
264100	1
264153	0
264224	0
264390	0
264447	0
264806	1
264827	1
264892	1
265045	0
265388	0
265679	0
266057	0
266190	0
266340	0
266365	0
266369	0
266675	0
266749	0
266776	0
266782	0
266937	0
266973	0
267003	0
267063	0
267068	1
267130	0
267272	0
267288	1
267315	0
267580	1
267614	0
267685	0
267780	0
268012	1
268021	0
268208	0
268382	0
268446	0
268511	0
268577	1
268684	0
269030	0
269284	0
269419	0
269569	1
269729	0
269967	0
270038	0
270154	0
270187	0
270466	0
270486	0
270527	0
270618	0
270710	0
270733	0
270807	0
270821	0
270823	0
270904	0
271141	0
271165	0
271351	1
271520	0
271589	0
271669	1
271683	1
272075	0
272193	0
272196	0
272302	0
272356	0
272809	0
272890	1
272909	0
272910	0
272995	0
273486	0
273675	0
273843	0
273966	0
274213	1
274238	0
274293	0
274541	0
274647	0
274705	0
274777	0
274931	0
275185	0
275192	0
275510	0
275516	0
275584	0
275652	0
275808	0
275859	0
275921	0
276045	1
276128	0
276314	0
276346	0
276412	0
276555	0
276637	1
276858	0
277003	0
277221	0
277506	0
277508	0
277771	0
277845	0
277847	1
278073	0
278117	1
278388	0
278464	0
278631	0
278637	0
278825	0
278845	0
278996	0
279019	0
279058	0
279203	0
279293	0
279324	0
279454	0
279763	0
279788	0
279804	1
279834	0
279874	1
279949	0
279985	0
280071	1
280160	0
280207	1
280268	0
280286	0
280309	0
280379	1
280504	0
280556	0
280618	0
280712	0
281006	0
281280	0
281315	0
281345	0
281423	0
281684	0
281723	0
282213	0
282328	0
282566	0
282752	0
282762	0
282945	0
282953	0
283123	0
283186	1
283280	1
283444	1
283676	0
283793	1
283932	0
283983	0
284352	0
284402	0
284628	0
284699	0
284821	0
284913	0
285062	0
285188	1
285323	0
285723	0
285827	0
286075	0
286198	0
286257	0
286438	0
286647	0
286659	0
286681	0
286837	0
286903	0
287131	1
287523	0
287555	0
287683	0
287739	0
287997	0
288002	0
288102	0
288217	0
288240	0
288378	0
288498	0
288537	0
288570	0
288750	1
288841	0
289454	0
289505	0
289579	0
289629	0
289911	0
289950	0
290006	0
290267	0
290269	0
290397	0
290464	0
290477	0
290562	0
290686	0
290793	0
291180	0
291442	0
291494	0
291503	0
291532	0
291634	0
291662	0
291732	1
291759	0
291762	0
291847	0
291904	0
292085	0
292101	0
292239	0
292280	0
292421	1
292461	0
292559	1
292571	0
292620	0
292708	0
292950	0
293083	0
293151	1
293189	1
293300	0
293580	0
293704	0
293859	0
293880	0
294110	1
294150	0
294411	1
294648	0
294699	0
294948	0
295088	0
295260	0
295303	1
295528	0
295536	0
295789	0
295826	0
295836	1
295884	0
295906	0
295921	0
295924	0
296169	0
296385	0
296941	0
296974	0
296984	0
297108	0
297153	0
297193	1
297208	0
297232	0
297344	0
297627	1
297705	0
297763	0
297815	0
297929	0
298006	0
298080	0
298451	0
298466	0
298473	0
298475	0
298569	0
298627	0
298669	0
298765	0
298909	0
298952	0
299038	0
299042	0
299440	0
299449	0
299587	0
299802	0
299807	0
299892	0
299977	0
300113	0
300135	0
300163	0
300172	0
300274	0
300457	0
300496	0
300568	0
300595	0
300629	0
300666	0
300905	0
301032	0
301044	0
301107	0
301137	0
301395	0
301648	0
301771	0
301781	0
301795	0
301862	1
301894	0
301931	0
302175	1
302285	0
302315	1
302396	0
302400	0
302443	0
302452	0
302496	1
302515	1
302543	0
302563	0
302608	1
302737	0
302756	0
302939	0
302958	0
303037	0
303277	1
303344	1
303426	0
303508	0
303694	0
303702	0
303842	0
303961	0
303972	0
304186	0
304260	0
304325	0
304352	0
304974	0
305033	0
305278	0
305280	0
305361	0
305418	0
305478	0
305797	0
305809	0
305881	0
306023	0
306160	0
306179	0
306239	0
306580	1
306730	0
306815	0
306863	0
306899	0
307108	0
307249	1
307568	1
307582	0
307668	0
307670	0
307709	0
308026	0
308028	0
308069	0
308153	0
308517	0
308606	0
308618	0
308625	0
308709	0
308758	0
308821	0
308864	0
309303	0
309311	0
309360	1
309421	0
309445	0
309473	0
309482	0
309932	0
309995	1
310140	0
310216	0
310326	0
310450	0
310475	0
310621	0
310801	0
310838	0
311083	0
311153	0
311216	0
311229	0
311237	0
311315	0
311740	0
311813	0
311946	0
311974	0
312115	0
312139	1
312317	0
312416	0
312497	0
312510	0
312534	0
312546	0
312549	0
312585	1
312640	0
312778	0
312804	1
312951	0
312979	0
313096	0
313106	0
313341	0
313538	0
313579	0
313697	0
313718	0
313879	0
313882	0
313892	0
314082	0
314314	0
314603	0
314847	0
314893	0
315038	0
315304	0
315337	0
315429	0
315542	0
315711	0
316084	0
316105	0
316344	0
316390	1
316402	0
316516	0
316545	0
316735	0
316988	0
317155	0
317174	0
317178	0
317204	0
317237	0
317336	0
317389	0
